Unnamed: 0.1,Unnamed: 0,Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,translated,translated cleaned,sentiment Scores,sentiment,sentiment_label,SVM Predicted Label
8600,8600,trexperutbuncit,@yunamusic Happy Birthday kak Yuna.. 😍🎉🤩👏🏻🎁💝,2021-11-17 00:05:26+00:00,0,0,0,Twitter for iPhone,1460760956175196162,1460663514561843200,reply,Celebrity,@yunamusic Happy Birthday sister Yuna.. 😍🎉🤩👏🏻🎁💝,happy birthday sister yuna,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive,1.0
8601,8601,adiyusimranmia,"@yunamusic Slmt harilahir semoga sihat,kreatif dan dilimpahi umur,rezki yg berkat amin",2021-11-17 00:33:23+00:00,0,0,0,Twitter for Android,1460767991935631361,1460663514561843200,reply,Celebrity,"@yunamusic Have a happy birthday, may you be healthy, creative and have many years of life, blessed sustenance, amen",happy birthday healthy creative years life blessed sustenance amen,"{'neg': 0.0, 'neu': 0.275, 'pos': 0.725, 'compound': 0.9217}",0.9217,Positive,
8603,8603,mimierazak__,@yunamusic happy birthday our Yuna ❤️ latewishes 🥺,2021-11-17 02:58:39+00:00,0,0,0,Twitter for iPhone,1460804548109369346,1460663514561843200,reply,Celebrity,@yunamusic happy birthday our Yuna ❤️ latewishes 🥺,happy birthday yuna latewishes,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive,
8604,8604,ecah2411,@yunamusic Happy birthday kak yuna!!,2021-11-17 06:36:06+00:00,0,0,0,Twitter for iPhone,1460859271239770122,1460663514561843200,reply,Celebrity,@yunamusic Happy birthday yuna!!,happy birthday yuna,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,Positive,1.0
8607,8607,norimansaffian,@yunamusic Happy birthday! 🥳,2021-11-17 07:38:25+00:00,0,0,0,Twitter for Android,1460874952987480065,1460663514561843200,reply,Celebrity,@yunamusic Happy birthday! 🥳,happy birthday,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive,
8608,8608,halimlazim1973,"@yunamusic Assalamualaikum 
happy  birthday 
Semoga dikurniakan umur yang bermanafaat, rezeki yang halal, ilmu yang berguna, hidup yang membahagiakan, hidup yang dirahmati Allah SWT dan kesihatan yang terbaik.......amiiin",2021-11-17 10:02:22+00:00,0,0,0,Twitter for Android,1460911179509821444,1460663514561843200,reply,Celebrity,"@yunamusic Peace be upon you
happy birthday
May you be blessed with a beneficial age, halal sustenance, useful knowledge, a happy life, a life blessed by Allah SWT and the best health.......amiiin",peace happy birthday blessed beneficial age halal sustenance knowledge happy life life blessed allah swt healthamiiin,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.9705}",0.9705,Positive,
8609,8609,fachriasmar,@yunamusic Happy belated birthday yuna,2021-11-17 11:01:38+00:00,0,0,0,Twitter for Android,1460926093620178944,1460663514561843200,reply,Celebrity,@yunamusic Happy belated birthday yuna,happy belated birthday yuna,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive,
8610,8610,BadrilDikenson,@yunamusic Nanti balik Perelih snap dkt atas Bukit Wang Kelian. ❤️❤️,2021-11-17 11:38:16+00:00,0,0,0,Twitter for iPhone,1460935315162419201,1460663514561843200,reply,Celebrity,@yunamusic I'll be back Perelih snap near the top of Bukit Wang Kelian. ❤️❤️,ill perelih snap bukit wang kelian,"{'neg': 0.359, 'neu': 0.641, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative,
8611,8611,syhsath,@yunamusic Happy birthday!!!,2021-11-17 11:49:00+00:00,0,0,0,Twitter for iPhone,1460938015702798336,1460663514561843200,reply,Celebrity,@yunamusic Happy birthday!!!,happy birthday,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive,
8612,8612,zaimastura,@yunamusic Happy birthday yunaaa 🎉,2021-11-17 12:24:56+00:00,0,0,0,Twitter for Android,1460947059683430402,1460663514561843200,reply,Celebrity,@yunamusic Happy birthday yunaaa 🎉,happy birthday yunaaa,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,Positive,1.0
8613,8613,nhtaaaaa,@yunamusic Happy birthday ❤️❤️,2021-11-17 12:27:07+00:00,0,0,0,Twitter for Android,1460947606780067842,1460663514561843200,reply,Celebrity,@yunamusic Happy birthday ❤️❤️,happy birthday,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive,
8615,8615,khyfrhna,@yunamusic happy birthday 🥳,2021-11-17 12:59:29+00:00,0,0,0,Twitter for iPhone,1460955753921933325,1460663514561843200,reply,Celebrity,@yunamusic happy birthday 🥳,happy birthday,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive,
8616,8616,wh0datboys,@yunamusic HAPPY BIRTHDAY @yunamusic  HOPE YOU HAVE A GREAT DAY TODAY AND THE YEAR AHEAD IS FULL OF MANY BLESSINGS 🤍🕊️,2021-11-17 13:10:41+00:00,0,0,0,Twitter for Android,1460958573337333762,1460663514561843200,reply,Celebrity,@yunamusic HAPPY BIRTHDAY @yunamusic  HOPE YOU HAVE A GREAT DAY TODAY AND THE YEAR AHEAD IS FULL OF MANY BLESSINGS 🤍🕊️,happy birthday hope great day today year ahead blessings,"{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.9349}",0.9349,Positive,1.0
8618,8618,zetty_bella,"@yunamusic Happy birthday 🥳, actually we share the same month of birthday😻. November babe❤️",2021-11-17 15:28:51+00:00,0,0,0,Twitter Web App,1460993344453054472,1460663514561843200,reply,Celebrity,"@yunamusic Happy birthday 🥳, actually we share the same month of birthday😻. November babe❤️",happy birthday share month birthday november babe,"{'neg': 0.0, 'neu': 0.459, 'pos': 0.541, 'compound': 0.7096}",0.7096,Positive,1.0
8619,8619,adiiisemm,"@yunamusic OMG WE ARE SAME BIRTHDAY, HAPPY BELATED BIRTHDAY MA'AM YUNAA!! 💞💞💞",2021-11-17 16:23:51+00:00,0,0,0,Twitter for Android,1461007185828216838,1460663514561843200,reply,Celebrity,"@yunamusic OMG WE ARE SAME BIRTHDAY, HAPPY BELATED BIRTHDAY MA'AM YUNAA!! 💞💞💞",omg birthday happy belated birthday maam yunaa,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,Positive,
8621,8621,azsamad,@yunamusic Happy belated birthday Yuna!,2021-11-19 08:21:22+00:00,0,0,0,Twitter Web App,1461610536697614341,1460663514561843200,reply,Celebrity,@yunamusic Happy belated birthday Yuna!,happy belated birthday yuna,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive,1.0
8622,8622,urbabyrisz_00,@yunamusic HAPPY BIRTHDAY YUNA ❤️❤️❤️,2021-12-07 18:41:18+00:00,0,0,0,Twitter for Android,1468289533368094722,1460663514561843200,reply,Celebrity,@yunamusic HAPPY BIRTHDAY YUNA ❤️❤️❤️,happy birthday yuna,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,Positive,
8625,8625,diantukimin,@yunamusic Berjaya meraihkan tempat ke-4. As simple as that. And add tahniah.,2021-08-01 07:33:45+00:00,666,26,2,Twitter for Android,1421735888388706305,1421735517012381699,reply,Celebrity,@yunamusic Successfully won 4th place. As simple as that. And add congratulations.,place simple add congratulations,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,Positive,1.0
8627,8627,aafaizli,@yunamusic Congratulations Dhabitah for your deserved success as number one in Asia Pacific &amp; best four in the World for Women 3m springboard. Tahniah.,2021-08-01 09:10:46+00:00,6,0,1,Twitter for iPhone,1421760304715681792,1421735517012381699,reply,Celebrity,@yunamusic Congratulations Dhabitah for your deserved success as number one in Asia Pacific &amp; best four in the World for Women 3m springboard. Tahniah.,congratulations dhabitah deserved success number asia pacific women springboard tahniah,"{'neg': 0.0, 'neu': 0.44, 'pos': 0.56, 'compound': 0.836}",0.836,Positive,
8628,8628,pineabul,@yunamusic We bullied @BuletinTV3 well. Tweet deleted. As they should. https://t.co/T9uJpvn6ma,2021-08-01 07:33:35+00:00,183,28,0,Twitter for iPhone,1421735848962318340,1421735517012381699,reply,Celebrity,@yunamusic We bullied @BuletinTV3 well. Tweet deleted. As they should. https://t.co/T9uJpvn6ma,bullied tweet deleted,"{'neg': 0.672, 'neu': 0.328, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative,1.0
8630,8630,Anil75687120,@yunamusic GAGAL reserved for govt!,2021-08-01 07:34:03+00:00,1,0,0,Twitter for Android,1421735965433876481,1421735517012381699,reply,Celebrity,@yunamusic FAILED reserved for govt!,failed reserved govt,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative,
8631,8631,matsubuh,@yunamusic Jahat punya statment...👎👎👎,2021-08-01 07:34:08+00:00,1,0,0,Twitter for Android,1421735984853442564,1421735517012381699,reply,Celebrity,@yunamusic Evil has a statement...👎👎👎,evil statement,"{'neg': 0.815, 'neu': 0.185, 'pos': 0.0, 'compound': -0.6597}",-0.6597,Negative,1.0
8632,8632,naynayzd,@yunamusic Tahniah Dhabitah! Penerjun keempat terbaik dunia!,2021-08-01 07:35:22+00:00,86,6,0,Twitter for iPhone,1421736295785582592,1421735517012381699,reply,Celebrity,@yunamusic Congratulations Dhabitah! The fourth best diver in the world!,congratulations dhabitah fourth diver,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,Positive,
8633,8633,theonlywannn,@yunamusic Gagal only used for #KerajaaanGagal,2021-08-01 07:35:41+00:00,355,60,1,Twitter for iPhone,1421736375246745606,1421735517012381699,reply,Celebrity,@yunamusic Fail only used for #KingdomFailure,fail kingdomfailure,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,
8634,8634,shvkriii,"@yunamusic NurDhabitah menduduki tempat ke - 4 di final 3M diving, tapi tempat pertama di hati rakyat malaysia.",2021-08-01 07:37:17+00:00,248,13,0,Twitter for iPhone,1421736778822602759,1421735517012381699,reply,Celebrity,"@yunamusic NurDhabitah took 4th place in the 3M diving finals, but first place in the hearts of the Malaysian people.",nurdhabitah place diving finals place hearts malaysian people,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772,Positive,
8635,8635,ameersyazwaann,"@yunamusic “Atlet terjun negara, Nur Dhabitah Sabri berjaya menamatkan terjunan pada kedudukan empat teratas.”

Syabas Nur Dhabitah. 

Simple.",2021-08-01 07:39:55+00:00,5049,1278,10,Twitter for iPhone,1421737441212309510,1421735517012381699,reply,Celebrity,"@yunamusic ""National diving athlete, Nur Dhabitah Sabri managed to finish diving in the top four.""

Well done Nur Dhabitah.

Simple.",national diving athlete nur dhabitah sabri managed finish diving nur dhabitah simple,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.1531}",0.1531,Positive,
8637,8637,qallywhoisit,@yunamusic Suruh reporter yang buat headline ni pi terjun tengok. Mau surut ayaq kolam tu ha. Ada hati nak cakap orang gagal,2021-08-01 07:43:20+00:00,17,0,1,Twitter for iPhone,1421738303120830472,1421735517012381699,reply,Celebrity,"@yunamusic Tell the reporter who made this headline to jump in and see. I want to ebb and flow in the pool, huh? There is a heart to say that people fail",reporter headline jump ebb flow pool huh heart people fail,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,
8638,8638,nazirahzubaidi,@yunamusic @itsmesalsaaa Tahniah Dhabita Sabri kerana menjadikan Malaysia negara ke-3 terbaik di dunia acara 3m Papan Anjal. Syabas! There u go @BuletinTV3 i fix it for u,2021-08-01 07:44:24+00:00,14,1,0,Twitter for iPhone,1421738569844936708,1421735517012381699,reply,Celebrity,@yunamusic @itsmesalsaaa Congratulations Dhabita Sabri for making Malaysia the 3rd best country in the world in the 3m Springboard event. Well done! There u go @BuletinTV3 i fix it for u,congratulations dhabita sabri making malaysia country springboard event,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}",0.5994,Positive,
8640,8640,todayis_FiQah,"@yunamusic Macam biasalah headlines dkt Malaysia ni kak. Tak menyakitkan hati memang tak sah. Pastu kadang sampai misleading headlines nya. Rakyat Malaysia ni dah sebati dengan perkataan 'gagal'. Habis semuanya nak guna gagal. Aiyooo. Apa² pun, we're so proud of Dhabitah",2021-08-01 07:48:48+00:00,24,3,1,Twitter for Android,1421739677531344903,1421735517012381699,reply,Celebrity,"@yunamusic It's like headlines here in Malaysia bro. It doesn't hurt the heart, it's not valid. Sometimes the headlines are misleading. Malaysians are already ingrained with the word 'fail'. Everything you want to use fails. Aiyooo. Anyway, we're so proud of Dhabitah",headlines malaysia bro hurt heart valid headlines misleading malaysians ingrained word fail fails aiyooo dhabitah,"{'neg': 0.53, 'neu': 0.47, 'pos': 0.0, 'compound': -0.9081}",-0.9081,Negative,
8641,8641,therealsunarpu,"@yunamusic “Atlet terjun negara, Nur Dhabitah Sabri mempamerkan prestasi cemerlang untuk merangkul kedudukan keempat di dunia. Sementara itu, TV3 kekal bangang abadi.”",2021-08-01 07:48:58+00:00,33,1,0,Twitter for iPhone,1421739719306539017,1421735517012381699,reply,Celebrity,"@yunamusic ""The national diving athlete, Nur Dhabitah Sabri displayed an excellent performance to claim the fourth position in the world. Meanwhile, TV3 remains eternally proud.""",national diving athlete nur dhabitah sabri displayed excellent performance claim fourth position remains eternally,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}",0.6124,Positive,
8642,8642,NorLoqman,@yunamusic Expose kalau ada news tweet macam ni biar kami report tweet 😤,2021-08-01 07:33:35+00:00,0,0,0,Twitter for iPhone,1421735848131715073,1421735517012381699,reply,Celebrity,@yunamusic Expose if there is news tweet like this let us report the tweet 😤,expose news tweet report tweet,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative,
8643,8643,AzmanBertSyah,"@yunamusic What I’m aware of is Ismail Sabri gagal, Dhabitha tak gagal .. she’s our diving queen 👸 😍",2021-08-01 07:36:21+00:00,14,0,0,Twitter for iPhone,1421736543354384385,1421735517012381699,reply,Celebrity,"@yunamusic What I’m aware of is Ismail Sabri gagal, Dhabitha tak gagal .. she’s our diving queen 👸 😍",aware ismail sabri gagal dhabitha tak gagal diving queen,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}",0.0772,Positive,0.0
8645,8645,happycha2cha3,@yunamusic @kidkhodi Absolutely did they see her performance adoii this makes me so angry,2021-08-01 07:36:44+00:00,3,0,0,Twitter for iPhone,1421736641048104963,1421735517012381699,reply,Celebrity,@yunamusic @kidkhodi Absolutely did they see her performance adoii this makes me so angry,absolutely performance adoii angry,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.552}",-0.552,Negative,0.0
8650,8650,taesugaliahh,"@yunamusic don't worry, we already bullied Tv3 so well.. they already delete the article 😂😂",2021-08-01 07:41:51+00:00,5,0,0,Twitter for Android,1421737929668390917,1421735517012381699,reply,Celebrity,"@yunamusic don't worry, we already bullied Tv3 so well.. they already delete the article 😂😂",worry bullied delete article,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.7906}",-0.7906,Negative,
8651,8651,harinsekhonn,@yunamusic Malaysian superstar with a perfect splash at the olympics!! 🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾,2021-08-01 07:41:53+00:00,5,0,0,Twitter for iPhone,1421737938073702403,1421735517012381699,reply,Celebrity,@yunamusic Malaysian superstar with a perfect splash at the olympics!! 🇲🇾🇲🇾🇲🇾🇲🇾🇲🇾,malaysian superstar perfect splash olympics,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,Positive,
8653,8653,najwanimnjo,@yunamusic TV3 is cancelled,2021-08-01 07:42:22+00:00,0,0,0,Twitter for iPhone,1421738056931889154,1421735517012381699,reply,Celebrity,@yunamusic TV3 is cancelled,cancelled,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative,1.0
8654,8654,lizasahar76,"@yunamusic Kebanggaan negara, pencapaian terbaik bersaing dengan jaguh dunia.",2021-08-01 07:43:56+00:00,4,0,0,Twitter Web App,1421738454975606789,1421735517012381699,reply,Celebrity,"@yunamusic National pride, best achievement competing with world champion.",national pride achievement competing champion,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.743}",0.743,Positive,
8656,8656,ddflaneur,@yunamusic Tv3 gagal guna otak,2021-08-01 07:46:59+00:00,2,0,0,Twitter for Android,1421739222092767235,1421735517012381699,reply,Celebrity,@yunamusic Tv3 fails to use the brain,fails brain,"{'neg': 0.737, 'neu': 0.263, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative,
8657,8657,DANGERDISKO,"@yunamusic Nur Dhabitah, 4th greatest in the world.",2021-08-01 07:49:05+00:00,49,0,0,Twitter for iPhone,1421739750059249668,1421735517012381699,reply,Celebrity,"@yunamusic Nur Dhabitah, 4th greatest in the world.",nur dhabitah greatest,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive,
8659,8659,Michellelanious,@yunamusic Tajuk: Dhabitah BERJAYA menempatkan diri di tempat ke-4 penerjun terbaik dunia.,2021-08-01 07:50:52+00:00,676,85,1,Twitter Web App,1421740199063670787,1421735517012381699,reply,Celebrity,@yunamusic Title: Dhabitah SUCCEEDED in placing himself in the 4th place of the world's best diver.,title dhabitah succeeded placing place worlds diver,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,Positive,
8667,8667,Ayumeimei18,@yunamusic @MuhdAizatAmdan dia dah buat sehabis baik...we r proud of u @DabhitahSabri u r our champion 🌹🌹🌹🌹🌹,2021-08-01 08:09:12+00:00,1,0,0,Twitter for Android,1421744812189880320,1421735517012381699,reply,Celebrity,@yunamusic @MuhdAizatAmdan he has done well...we r proud of u @DabhitahSabri u r our champion 🌹🌹🌹🌹🌹,wellwe champion,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive,
8668,8668,rayyanraufael,"@yunamusic Ke-4 terbaik dunia! At the age of 22! Dhabitah mengukir senyuman. There you go, your headlines. Knfom sold out newspaper. Org nk beli pn tngok muka depan news pn feel proud!",2021-08-01 08:10:02+00:00,34,0,0,Twitter for iPhone,1421745019661152261,1421735517012381699,reply,Celebrity,"@yunamusic 4th best in the world! At the age of 22! Dhabitah carved a smile. There you go, your headlines. Knfom sold out newspaper. People who want to buy, just look at the news face to face and feel proud!",age dhabitah carved smile headlines knfom sold newspaper people buy news face face feel,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,Positive,0.0
8669,8669,shamaineothman,"@yunamusic @ImranAjmain ""Selepas tahun yang mencabar bagi Dhabitah, tempat ke-4 membawa senyuman pada atlet kegemaran rakyat Malaysia.""",2021-08-01 08:10:21+00:00,3,0,0,Twitter Web App,1421745102880272389,1421735517012381699,reply,Celebrity,"@yunamusic @ImranAjmain ""After a challenging year for Dhabitah, 4th place brings smiles to Malaysians' favorite athlete.""",challenging year dhabitah place brings smiles malaysians favorite athlete,"{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.7717}",0.7717,Positive,1.0
8670,8670,kotakhati99,"@yunamusic “hanya berada ditempat keempat”?? Seriously, “Hanya”. ??? Suruh dia terjun swimming pool pun belum tentu boleh selamat. Silap2 lemas.",2021-08-01 08:11:20+00:00,8,0,0,Twitter for iPhone,1421745350247735300,1421735517012381699,reply,Celebrity,"@yunamusic “only in fourth place”?? Seriously, ""Just"". ??? Asking him to jump into the swimming pool is not necessarily safe. Drowned by mistake.",fourth place jump swimming pool safe drowned mistake,"{'neg': 0.444, 'neu': 0.352, 'pos': 0.204, 'compound': -0.5267}",-0.5267,Negative,
8671,8671,sykrhssn_,"@yunamusic ni bodoh ni yuna. dlu masa class news writing lecturer bgtau buat headline yg uplifiting bukan degrading. siapa pun reporter/editor news ni, kau patut revise terms and words of wise used. buat buruk nama news sndiri je",2021-08-01 08:11:28+00:00,15,0,0,Twitter for iPhone,1421745382309040131,1421735517012381699,reply,Celebrity,"@yunamusic this is stupid yuna. In the past, during the news writing class, the lecturer was very good at making headlines that were uplifting, not degrading. Whoever this news reporter/editor is, you should revise the terms and words of wise use. just make the news name bad for yourself",stupid yuna news writing class lecturer good making headlines uplifting degrading news reportereditor revise terms wise news bad,"{'neg': 0.36, 'neu': 0.438, 'pos': 0.202, 'compound': -0.6908}",-0.6908,Negative,0.0
